order_id,city,zone,distance_km,estimated_time_min,order_value,base_delivery_fee,surge_multiplier,weather,rain_intensity,temperature,humidity,wind_speed,traffic_level,hour_of_day,day_of_week,is_weekend,festival_flag,restaurant_prep_time,historical_rider_speed,historical_acceptance_rate_zone,historical_cancel_rate_zone,delivery_revenue,incentive_given,order_accepted
13008,Mumbai,Industrial,9.9,39.2,127.0,66.0,2.24,Cloudy,0.02,31.8,39.9,4.2,Very High,11,Tuesday,0,0,6.3,21.4,0.538,0.104,175.78,21.0,0
13009,Hyderabad,North,2.3,13.0,224.0,31.0,1.62,Cloudy,0.02,28.0,55.2,9.7,Low,21,Sunday,1,0,13.4,18.7,0.45,0.101,99.5,16.0,0
13010,Mumbai,Suburban,2.8,10.4,267.0,36.0,2.49,Light Rain,0.42,31.3,36.6,9.0,Medium,19,Sunday,1,0,22.4,18.2,0.865,0.143,148.38,75.0,1
13011,Bangalore,West,8.7,33.0,461.0,51.0,1.03,Fog,0.1,39.1,64.1,14.0,Low,3,Saturday,1,0,11.5,17.2,0.854,0.075,153.95,8.0,0
13012,Delhi,North,3.1,14.3,270.0,35.0,1.92,Clear,0.07,35.3,88.7,9.1,Medium,21,Tuesday,0,0,22.6,13.0,0.932,0.318,126.6,26.0,1
13013,Delhi,North,1.8,11.0,321.0,29.0,1.07,Light Rain,0.41,33.6,91.4,9.6,Medium,10,Thursday,0,0,5.0,27.2,0.778,0.089,101.65,41.0,0
13014,Delhi,Suburban,6.2,32.6,193.0,55.0,1.02,Heavy Rain,0.78,23.3,32.0,3.9,High,9,Sunday,1,0,8.0,21.7,0.823,0.024,98.56,29.0,0
13015,Hyderabad,South,3.2,14.4,279.0,35.0,1.09,Light Rain,0.43,23.1,54.0,13.9,Medium,7,Thursday,0,0,8.6,21.7,0.75,0.084,99.53,64.0,1
13016,Delhi,East,13.1,71.7,460.0,68.0,1.27,Fog,0.03,26.8,51.2,10.2,Medium,15,Monday,0,0,12.1,27.5,0.916,0.146,187.56,53.0,1
13017,Chennai,Suburban,5.4,24.2,109.0,49.0,1.24,Cloudy,0.04,20.9,71.2,6.3,Low,11,Wednesday,0,1,12.8,17.5,0.792,0.031,84.74,41.0,1
13018,Bangalore,Airport,4.9,18.8,432.0,48.0,1.26,Heavy Rain,0.73,28.8,76.1,6.6,Low,2,Wednesday,0,0,21.6,29.9,0.897,0.239,155.52,47.0,0
13019,Mumbai,East,3.6,15.9,220.0,32.0,1.87,Clear,0.11,32.6,42.2,10.7,High,22,Tuesday,0,0,18.5,20.6,0.808,0.215,108.24,60.0,0
13020,Pune,Suburban,11.6,49.7,121.0,63.0,1.69,Light Rain,0.35,21.9,42.0,2.8,High,12,Wednesday,0,0,11.8,14.2,0.623,0.077,133.09,45.0,1
13021,Delhi,North,5.6,31.0,214.0,51.0,1.29,Fog,0.18,28.3,48.5,6.8,Medium,9,Friday,0,0,13.8,18.6,0.8,0.133,112.87,47.0,0
13022,Bangalore,East,3.5,21.1,466.0,36.0,1.28,Cloudy,0.01,27.3,31.7,9.8,High,19,Thursday,0,0,12.6,23.8,0.631,0.055,148.6,52.0,1
13023,Chennai,South,2.8,15.8,192.0,30.0,1.04,Clear,0.0,15.5,67.3,16.8,Medium,2,Monday,0,0,23.6,22.6,0.78,0.177,73.44,17.0,1
13024,Delhi,South,4.3,18.5,284.0,41.0,1.25,Cloudy,0.07,21.8,75.3,1.8,Very High,18,Tuesday,0,1,6.7,15.9,0.943,0.206,113.73,49.0,1
13025,Mumbai,West,2.5,14.2,109.0,31.0,1.1,Fog,0.01,16.9,30.3,3.3,Medium,10,Saturday,1,0,17.8,22.8,0.96,0.083,58.08,0.0,0
13026,Delhi,East,8.3,47.7,100.0,69.0,1.21,Clear,0.08,34.4,58.1,7.4,Very High,21,Monday,0,0,15.1,21.5,0.89,0.076,105.49,36.0,0
13027,Jaipur,West,1.5,12.9,143.0,26.0,1.2,Cloudy,0.1,27.7,59.7,12.4,Low,10,Monday,0,0,6.2,22.6,0.724,0.491,62.66,19.0,1
13028,Hyderabad,Airport,4.1,22.2,406.0,37.0,1.23,Fog,0.05,26.6,69.7,6.7,High,9,Friday,0,0,6.2,28.4,0.928,0.069,134.83,44.0,1
13029,Hyderabad,Suburban,6.5,36.1,239.0,43.0,1.27,Heavy Rain,0.72,32.6,78.9,12.3,Low,23,Saturday,1,0,15.2,24.7,0.7,0.024,107.19,47.0,0
13030,Hyderabad,Central,5.5,19.9,424.0,37.0,1.56,Cloudy,0.08,37.8,86.3,5.1,High,13,Monday,0,0,12.0,22.0,0.947,0.07,151.0,18.0,0
13031,Mumbai,Airport,2.9,23.0,437.0,31.0,1.23,Light Rain,0.36,40.1,40.2,16.4,High,16,Wednesday,0,0,20.0,19.1,0.945,0.104,134.27,37.0,0
13032,Bangalore,South,6.7,36.6,167.0,57.0,2.33,Clear,0.08,23.1,55.7,4.9,Medium,19,Wednesday,0,0,8.0,18.6,0.838,0.049,169.55,21.0,0
13033,Chennai,North,2.6,12.9,536.0,30.0,1.15,Fog,0.11,32.5,68.9,16.2,Medium,16,Thursday,0,0,10.1,16.6,0.925,0.08,152.42,19.0,0
13034,Mumbai,Industrial,4.4,18.1,186.0,42.0,1.1,Clear,0.05,38.3,61.8,18.1,Low,23,Wednesday,0,0,15.3,25.8,0.737,0.391,87.12,27.0,0
13035,Delhi,South,6.6,30.1,404.0,50.0,1.26,Cloudy,0.0,40.5,73.2,10.0,Medium,4,Thursday,0,0,9.7,25.6,0.567,0.189,151.88,40.0,1
13036,Delhi,Central,5.9,33.5,395.0,47.0,1.15,Cloudy,0.02,28.9,66.9,8.1,Medium,18,Thursday,0,0,6.7,29.4,0.948,0.308,140.95,34.0,0
13037,Bangalore,North,3.0,19.2,253.0,36.0,1.26,Heavy Rain,0.77,27.3,51.3,39.8,Low,7,Thursday,0,0,9.0,30.3,0.692,0.106,101.02,31.0,0
13038,Jaipur,East,9.2,26.5,253.0,65.0,1.29,Cloudy,0.11,24.0,89.7,15.8,Low,8,Monday,0,1,8.3,22.4,0.829,0.074,139.51,26.0,0
13039,Mumbai,Industrial,4.7,24.4,287.0,36.0,1.97,Fog,0.17,28.9,83.5,12.8,High,20,Friday,0,0,10.9,20.3,0.83,0.042,134.06,57.0,1
13040,Bangalore,East,7.0,26.6,259.0,46.0,1.01,Clear,0.02,33.8,77.4,3.8,Low,16,Monday,0,0,14.8,12.2,0.794,0.267,103.44,28.0,0
13041,Mumbai,Airport,11.2,37.7,201.0,72.0,1.06,Clear,0.09,23.4,55.2,16.5,Medium,15,Thursday,0,0,11.5,30.3,0.921,0.289,120.54,30.0,0
13042,Jaipur,Industrial,8.8,42.2,193.0,69.0,2.33,Clear,0.0,24.6,33.4,6.7,High,21,Thursday,0,0,13.4,23.0,0.723,0.071,203.23,49.0,1
13043,Mumbai,South,8.8,47.5,202.0,50.0,1.37,Clear,0.02,30.2,93.4,32.3,High,11,Friday,0,0,24.7,25.8,0.886,0.024,112.94,43.0,1
13044,Bangalore,North,5.0,25.8,450.0,37.0,2.01,Clear,0.0,28.1,74.1,5.9,Very High,20,Thursday,0,0,10.6,23.6,0.717,0.185,173.37,14.0,0
13045,Chennai,Suburban,7.2,36.1,111.0,53.0,1.47,Clear,0.04,23.6,48.7,8.8,Medium,21,Tuesday,0,0,7.4,27.9,0.836,0.073,102.33,17.0,1
13046,Chennai,Industrial,5.1,27.9,191.0,38.0,2.45,Light Rain,0.38,38.3,59.6,6.4,Medium,12,Tuesday,0,0,17.5,20.1,0.885,0.054,135.12,17.0,1
13047,Bangalore,North,2.2,12.3,208.0,33.0,1.07,Clear,0.14,20.1,46.1,7.8,Very High,15,Tuesday,0,0,10.5,16.0,0.788,0.344,81.07,42.0,1
13048,Delhi,West,5.4,23.2,218.0,36.0,1.67,Cloudy,0.12,24.7,78.2,7.3,High,11,Wednesday,0,0,9.5,27.5,0.51,0.176,108.08,30.0,0
13049,Bangalore,Central,5.2,24.3,284.0,43.0,1.1,Cloudy,0.0,24.7,71.9,2.1,High,3,Sunday,1,0,16.7,26.1,0.872,0.199,109.78,45.0,1
13050,Delhi,Airport,6.4,28.8,125.0,42.0,1.26,Clear,0.1,23.0,63.8,4.7,Medium,6,Thursday,0,0,8.4,22.1,0.736,0.212,80.42,32.0,0
13051,Delhi,East,4.2,25.2,409.0,41.0,1.62,Clear,0.07,41.2,54.4,4.5,Very High,13,Saturday,1,0,12.3,17.4,0.746,0.016,156.4,39.0,1
13052,Bangalore,South,2.8,17.4,381.0,34.0,1.01,Light Rain,0.41,41.2,49.9,9.8,High,4,Monday,0,1,9.4,18.6,0.593,0.196,118.16,98.0,1
13053,Delhi,North,6.6,30.9,343.0,56.0,1.05,Cloudy,0.05,26.3,82.8,9.9,High,6,Sunday,1,0,9.2,17.0,0.819,0.121,134.26,39.0,1
13054,Delhi,East,2.0,12.2,221.0,29.0,1.28,Fog,0.04,32.4,55.5,4.0,Medium,9,Wednesday,0,0,24.1,17.5,0.628,0.103,85.74,35.0,0
13055,Hyderabad,South,10.8,57.5,169.0,59.0,1.15,Storm,0.87,30.2,61.0,12.7,Medium,17,Thursday,0,0,6.1,22.5,0.848,0.367,105.03,72.0,0
13056,Jaipur,Industrial,3.9,20.9,208.0,32.0,1.19,Cloudy,0.0,33.5,41.3,8.0,Medium,2,Friday,0,0,11.2,21.4,0.66,0.184,83.84,44.0,1
13057,Hyderabad,East,5.2,21.7,252.0,47.0,1.61,Cloudy,0.0,38.1,86.2,10.8,High,12,Tuesday,0,0,20.5,17.7,0.851,0.027,131.11,15.0,0
13058,Mumbai,South,6.3,32.2,341.0,47.0,1.61,Cloudy,0.07,25.1,46.0,10.0,Medium,12,Monday,0,0,7.3,20.1,0.387,0.103,150.69,37.0,1
13059,Mumbai,East,6.4,27.6,235.0,43.0,1.25,Clear,0.08,27.5,41.0,3.2,Very High,16,Sunday,1,0,7.9,15.4,0.543,0.036,105.45,39.0,0
13060,Jaipur,Suburban,1.9,10.2,293.0,27.0,1.27,Light Rain,0.34,46.3,70.6,7.2,Medium,15,Thursday,0,0,8.9,22.3,0.65,0.105,98.75,8.0,0
13061,Delhi,West,7.3,26.3,197.0,45.0,1.14,Cloudy,0.04,23.2,38.7,12.4,High,18,Friday,0,0,16.2,18.0,0.666,0.152,94.64,30.0,1
13062,Mumbai,Central,5.4,27.2,282.0,41.0,1.18,Cloudy,0.12,27.9,93.6,8.8,High,23,Wednesday,0,0,8.2,29.4,0.527,0.176,110.42,42.0,1
13063,Hyderabad,East,3.1,18.9,216.0,37.0,1.92,Cloudy,0.0,22.5,66.4,8.9,High,20,Wednesday,0,0,10.3,20.7,0.679,0.036,118.56,38.0,1
13064,Hyderabad,Central,2.9,18.1,280.0,34.0,1.12,Clear,0.0,41.7,33.0,7.9,Medium,8,Tuesday,0,0,6.0,18.4,0.729,0.141,99.68,0.0,0
13065,Hyderabad,East,3.7,22.7,101.0,42.0,1.09,Light Rain,0.26,26.1,39.1,4.4,High,16,Saturday,1,0,13.0,20.2,0.904,0.032,68.0,57.0,1
13066,Delhi,Airport,2.1,13.9,312.0,30.0,1.64,Cloudy,0.05,36.8,90.6,11.1,High,20,Monday,0,0,13.4,24.8,0.883,0.017,117.84,6.0,1
13067,Mumbai,North,12.6,44.4,321.0,78.0,1.06,Light Rain,0.41,21.8,65.6,3.4,High,17,Sunday,1,0,18.0,24.1,0.598,0.154,153.3,77.0,1
13068,Jaipur,West,10.9,51.8,319.0,59.0,1.29,Clear,0.08,28.6,53.1,5.6,Very High,7,Saturday,1,1,11.8,21.7,0.917,0.047,146.29,64.0,0
13069,Delhi,Airport,5.9,26.5,149.0,48.0,1.26,Light Rain,0.27,33.5,75.2,2.9,Medium,1,Sunday,1,1,21.5,27.3,0.684,0.234,93.26,70.0,1
13070,Hyderabad,Suburban,3.9,21.2,172.0,39.0,1.1,Cloudy,0.05,16.0,54.2,10.0,Very High,15,Sunday,1,0,5.9,19.8,0.763,0.018,80.74,20.0,0
13071,Chennai,West,4.0,21.2,158.0,34.0,1.25,Clear,0.0,22.6,39.3,8.4,Very High,5,Friday,0,0,9.9,23.8,0.855,0.166,77.26,27.0,0
13072,Hyderabad,Central,7.1,41.6,289.0,43.0,1.23,Light Rain,0.28,21.6,78.4,12.9,High,8,Friday,0,0,14.7,14.9,0.59,0.079,116.47,61.0,0
13073,Delhi,North,12.9,46.7,340.0,73.0,1.29,Clear,0.0,28.8,53.7,7.2,High,17,Sunday,1,1,9.2,20.1,0.949,0.136,168.97,52.0,0
13074,Delhi,South,3.2,17.9,173.0,31.0,1.01,Clear,0.04,35.2,93.8,5.5,Low,8,Wednesday,0,0,8.5,19.3,0.913,0.172,69.37,15.0,1
13075,Hyderabad,Airport,2.3,16.5,472.0,30.0,1.34,Light Rain,0.32,28.9,47.4,8.5,High,19,Wednesday,0,0,7.9,17.6,0.905,0.153,144.04,45.0,1
13076,Kolkata,West,11.3,58.3,469.0,72.0,1.21,Cloudy,0.09,11.2,35.1,20.5,Very High,2,Thursday,0,0,13.3,23.9,0.525,0.082,190.3,68.0,1
13077,Jaipur,Suburban,1.5,9.1,262.0,27.0,1.25,Clear,0.1,20.0,67.8,25.1,Medium,3,Sunday,1,1,15.1,21.4,0.654,0.495,91.39,60.0,1
13078,Mumbai,Airport,2.4,12.6,295.0,32.0,1.24,Cloudy,0.13,38.0,36.5,9.2,Medium,7,Wednesday,0,0,14.5,24.3,0.898,0.19,104.58,27.0,0
13079,Mumbai,North,3.9,16.5,106.0,40.0,1.08,Fog,0.12,33.4,81.7,30.6,High,6,Thursday,0,0,11.4,18.6,0.753,0.135,66.52,58.0,1
13080,Jaipur,North,1.8,17.6,188.0,27.0,1.79,Clear,0.0,27.5,54.1,13.0,High,21,Wednesday,0,0,13.2,21.7,0.592,0.093,89.69,33.0,1
13081,Chennai,Central,8.7,35.4,131.0,65.0,1.24,Clear,0.05,35.4,93.3,8.3,Very High,16,Friday,0,1,26.7,16.0,0.548,0.151,109.42,35.0,0
13082,Kolkata,Suburban,7.5,32.6,155.0,54.0,1.15,Heavy Rain,0.78,33.4,88.5,5.0,Low,17,Thursday,0,0,8.4,20.5,0.943,0.174,96.2,61.0,0
13083,Delhi,North,3.2,11.5,316.0,34.0,1.78,Clear,0.0,24.8,63.5,12.0,Medium,14,Friday,0,1,9.6,19.4,0.663,0.025,130.04,38.0,0
13084,Hyderabad,Industrial,9.7,28.9,357.0,68.0,1.13,Clear,0.03,40.6,53.1,4.6,Very High,17,Tuesday,0,0,14.5,18.3,0.819,0.3,155.38,5.0,1
13085,Chennai,North,10.7,46.1,365.0,68.0,2.33,Cloudy,0.01,18.0,94.3,2.7,High,14,Wednesday,0,0,9.2,29.1,0.865,0.09,238.74,30.0,1
13086,Chennai,South,4.2,22.5,276.0,39.0,1.25,Fog,0.13,33.7,53.3,5.9,High,7,Wednesday,0,0,10.6,36.4,0.943,0.017,109.47,12.0,0
13087,Bangalore,Central,3.4,17.3,318.0,30.0,2.08,Clear,0.0,34.1,37.5,7.0,High,20,Monday,0,0,12.9,16.7,0.702,0.073,132.36,19.0,0
13088,Mumbai,Central,17.4,55.5,111.0,114.0,1.04,Heavy Rain,0.81,30.7,77.9,6.7,Medium,4,Monday,0,0,17.5,27.2,0.706,0.171,142.98,82.0,0
13089,Hyderabad,Suburban,6.9,29.1,128.0,49.0,1.6,Clear,0.0,23.4,83.9,9.7,High,21,Wednesday,0,0,13.0,23.3,0.82,0.226,106.56,32.0,0
13090,Delhi,North,5.2,28.9,220.0,44.0,1.25,Cloudy,0.12,29.6,51.1,13.5,Very High,18,Saturday,1,0,20.1,19.6,0.97,0.147,103.4,51.0,1
13091,Bangalore,South,10.2,32.1,330.0,63.0,1.13,Cloudy,0.0,29.2,48.0,1.9,High,17,Monday,0,0,6.9,15.3,0.682,0.122,143.79,20.0,1
13092,Jaipur,East,5.4,31.6,196.0,45.0,1.68,Cloudy,0.1,30.3,57.9,5.0,High,11,Saturday,1,0,14.0,27.3,0.805,0.134,118.72,28.0,0
13093,Bangalore,West,3.3,12.9,124.0,30.0,1.05,Fog,0.17,24.0,42.9,4.0,High,18,Thursday,0,0,6.7,21.7,0.543,0.017,58.78,12.0,1
13094,Pune,Industrial,4.7,15.9,173.0,40.0,2.3,Clear,0.07,27.5,88.1,2.2,High,20,Sunday,1,0,5.3,22.4,0.82,0.019,130.06,31.0,1
13095,Mumbai,Airport,8.4,36.9,153.0,62.0,1.03,Fog,0.18,33.5,85.5,7.6,High,4,Saturday,1,0,11.0,26.8,0.911,0.229,97.52,66.0,0
13096,Hyderabad,Central,1.4,9.3,103.0,28.0,2.42,Heavy Rain,0.71,24.2,75.9,6.9,Medium,21,Friday,0,0,14.0,27.8,0.717,0.134,90.42,25.0,1
13097,Jaipur,South,3.8,13.4,744.0,41.0,1.3,Heavy Rain,0.72,20.3,83.7,11.8,Medium,9,Saturday,1,1,12.9,16.8,0.857,0.065,216.98,48.0,0
13098,Mumbai,Suburban,10.3,50.3,453.0,81.0,1.09,Clear,0.03,23.5,46.3,1.8,Very High,15,Sunday,1,0,10.5,20.0,0.974,0.178,187.95,48.0,1
13099,Mumbai,South,3.3,17.0,100.0,38.0,1.24,Cloudy,0.14,22.6,61.1,1.3,High,2,Tuesday,0,0,11.3,21.3,0.807,0.271,69.12,56.0,0
13100,Bangalore,North,11.3,34.0,100.0,75.0,1.27,Cloudy,0.0,29.3,53.8,8.1,Medium,4,Saturday,1,0,11.0,23.1,0.942,0.237,117.25,46.0,1
13101,Mumbai,Industrial,10.5,35.8,164.0,65.0,1.92,Clear,0.0,34.2,83.6,12.3,Medium,19,Thursday,0,0,8.6,26.2,0.682,0.078,160.88,3.0,0
13102,Chennai,West,4.3,24.3,116.0,34.0,1.24,Cloudy,0.0,29.4,39.6,8.9,High,22,Monday,0,0,6.0,20.1,0.961,0.013,67.68,29.0,1
13103,Kolkata,Central,3.2,16.8,805.0,32.0,1.19,Clear,0.05,36.6,42.3,3.7,High,23,Tuesday,0,0,10.4,21.1,0.644,0.054,215.18,42.0,1
13104,Bangalore,East,3.8,17.8,164.0,34.0,2.47,Clear,0.0,28.7,70.0,4.0,Medium,11,Monday,0,0,11.7,24.2,0.765,0.082,120.06,24.0,0
13105,Delhi,North,22.2,111.4,293.0,115.0,1.14,Fog,0.1,34.0,55.0,5.1,Low,0,Tuesday,0,0,14.7,24.5,0.645,0.053,195.56,55.0,0
13106,Bangalore,Central,13.8,45.6,190.0,87.0,1.12,Clear,0.06,27.0,39.7,5.1,Medium,2,Friday,0,0,11.6,16.8,0.766,0.163,139.24,48.0,1
13107,Chennai,Airport,4.8,20.9,137.0,43.0,1.01,Cloudy,0.05,29.5,37.1,13.9,Very High,8,Wednesday,0,0,38.3,17.4,0.945,0.2,73.57,49.0,1
13108,Mumbai,Suburban,3.1,14.9,413.0,34.0,2.37,Fog,0.09,30.1,60.8,3.6,Medium,13,Thursday,0,0,10.1,33.6,0.868,0.039,171.44,31.0,0
13109,Hyderabad,Central,4.8,18.7,339.0,38.0,1.22,Heavy Rain,0.73,30.7,78.0,13.6,Medium,16,Sunday,1,0,10.2,28.0,0.963,0.008,120.94,62.0,1
13110,Hyderabad,South,5.2,23.6,238.0,36.0,1.09,Clear,0.01,37.8,33.5,6.4,Medium,15,Thursday,0,0,8.6,16.7,0.699,0.089,91.6,29.0,0
13111,Hyderabad,Airport,2.1,11.1,805.0,33.0,1.01,Clear,0.01,26.2,78.2,5.0,High,23,Sunday,1,0,12.8,17.2,0.826,0.126,210.43,26.0,0
13112,Delhi,West,4.7,26.1,275.0,47.0,1.23,Light Rain,0.29,32.3,69.9,12.1,Low,17,Wednesday,0,0,14.0,25.8,0.624,0.238,118.31,26.0,0
13113,Chennai,Industrial,9.9,49.5,195.0,55.0,1.24,Cloudy,0.03,22.9,51.4,2.8,High,9,Tuesday,0,0,23.2,25.7,0.834,0.063,111.1,20.0,1
13114,Mumbai,East,1.5,11.5,638.0,27.0,1.68,Heavy Rain,0.76,24.9,32.0,8.0,Medium,11,Saturday,1,0,21.3,23.6,0.83,0.05,185.72,48.0,0
13115,Mumbai,West,7.4,24.7,299.0,49.0,1.25,Clear,0.14,25.4,93.0,5.4,Medium,4,Tuesday,0,0,10.6,22.1,0.722,0.11,127.03,58.0,0
13116,Kolkata,South,10.2,40.2,552.0,57.0,1.24,Cloudy,0.1,22.8,54.5,7.5,Very High,18,Thursday,0,0,17.8,26.6,0.744,0.007,192.12,45.0,1
13117,Chennai,East,3.2,17.8,240.0,36.0,2.03,Heavy Rain,0.83,26.6,90.7,7.4,Medium,22,Friday,0,0,10.7,27.3,0.833,0.123,125.88,89.0,1
13118,Mumbai,East,12.4,41.6,100.0,86.0,1.01,Cloudy,0.0,28.6,64.1,5.9,High,17,Saturday,1,0,12.9,14.9,0.857,0.107,108.86,51.0,0
13119,Delhi,Industrial,3.0,16.5,112.0,33.0,1.28,Light Rain,0.3,29.8,67.0,6.5,Very High,10,Thursday,0,0,8.0,22.3,0.813,0.212,66.88,41.0,0
13120,Delhi,North,5.8,26.7,420.0,38.0,1.03,Clear,0.01,38.1,51.4,1.5,Very High,7,Monday,0,0,19.3,21.5,0.778,0.075,131.54,48.0,1
13121,Delhi,East,3.7,23.0,182.0,36.0,1.22,Light Rain,0.44,39.0,56.4,18.7,High,0,Sunday,1,0,7.7,26.4,0.753,0.1,83.96,66.0,1
13122,Delhi,Central,3.7,26.1,278.0,37.0,1.23,Clear,0.06,23.3,72.9,8.1,Medium,5,Monday,0,0,9.1,21.8,0.568,0.076,106.67,28.0,0
13123,Mumbai,West,3.1,15.3,431.0,38.0,2.16,Heavy Rain,0.81,24.0,60.4,12.1,Very High,12,Sunday,1,0,8.8,22.1,0.852,0.103,176.9,77.0,0
13124,Bangalore,Suburban,6.8,36.0,268.0,54.0,1.53,Cloudy,0.11,26.8,55.7,10.2,Medium,14,Sunday,1,0,16.1,23.5,0.886,0.094,141.58,3.0,0
13125,Chennai,Suburban,7.5,37.9,159.0,58.0,1.08,Cloudy,0.13,36.1,31.9,10.6,Medium,2,Wednesday,0,0,9.0,18.4,0.454,0.012,97.62,23.0,0
13126,Hyderabad,West,4.3,25.3,243.0,36.0,2.33,Clear,0.0,29.2,54.0,6.8,Medium,12,Tuesday,0,0,6.5,23.7,0.657,0.013,137.34,26.0,0
13127,Hyderabad,North,2.0,9.0,258.0,30.0,1.12,Light Rain,0.35,28.1,42.4,28.9,Low,16,Tuesday,0,0,21.8,19.1,0.433,0.1,90.36,42.0,1
13128,Mumbai,East,5.7,34.0,200.0,46.0,1.28,Clear,0.07,33.9,90.5,9.0,Medium,16,Tuesday,0,0,11.6,17.6,0.673,0.313,102.88,34.0,0
13129,Jaipur,South,5.8,30.0,122.0,52.0,1.22,Clear,0.05,45.9,46.7,2.6,Very High,10,Saturday,1,0,21.2,11.5,0.918,0.078,90.28,37.0,1
13130,Pune,Airport,3.9,25.4,205.0,34.0,2.04,Clear,0.12,20.6,34.0,7.4,Medium,11,Saturday,1,0,12.7,19.6,0.89,0.019,114.46,0.0,0
13131,Pune,Airport,13.7,60.1,234.0,82.0,1.07,Clear,0.14,25.8,40.8,9.0,Medium,2,Sunday,1,0,7.9,16.5,0.859,0.014,139.22,22.0,1
13132,Pune,Central,1.8,11.4,119.0,27.0,1.02,Light Rain,0.29,26.9,38.3,6.8,High,5,Tuesday,0,0,5.5,17.7,0.901,0.085,53.72,49.0,1
13133,Kolkata,North,1.2,8.6,155.0,25.0,1.01,Cloudy,0.0,15.2,41.6,11.5,Low,6,Wednesday,0,0,23.1,16.6,0.835,0.165,59.35,10.0,1
13134,Bangalore,Airport,2.9,22.5,171.0,36.0,2.01,Cloudy,0.1,26.1,45.7,7.6,High,19,Monday,0,0,13.3,19.5,0.811,0.151,109.98,27.0,0
13135,Delhi,Industrial,6.9,26.3,100.0,55.0,1.25,Cloudy,0.05,22.5,92.0,16.0,Very High,18,Sunday,1,0,23.9,28.7,0.733,0.104,90.75,72.0,1
13136,Hyderabad,Industrial,2.4,12.9,261.0,32.0,1.26,Cloudy,0.14,35.7,79.8,10.7,Low,2,Thursday,0,0,10.1,21.7,0.848,0.194,97.74,14.0,1
13137,Chennai,East,2.5,14.8,275.0,28.0,1.71,Cloudy,0.09,23.3,44.6,2.8,Medium,19,Saturday,1,1,7.7,21.0,0.667,0.437,108.38,49.0,1
13138,Chennai,Suburban,7.9,34.0,186.0,61.0,1.12,Clear,0.01,27.3,74.1,3.7,High,18,Sunday,1,0,8.8,22.2,0.794,0.039,109.24,53.0,1
13139,Bangalore,South,5.9,25.1,123.0,46.0,1.65,Clear,0.06,37.9,71.9,10.8,Medium,12,Sunday,1,1,13.6,26.5,0.675,0.284,102.96,45.0,1
13140,Mumbai,East,5.6,27.1,300.0,45.0,1.06,Clear,0.13,31.3,51.3,4.8,Medium,3,Wednesday,0,0,12.2,15.1,0.847,0.038,113.7,21.0,0
13141,Delhi,North,7.2,25.9,322.0,51.0,1.13,Heavy Rain,0.82,26.3,54.1,14.1,Medium,5,Monday,0,0,12.2,22.6,0.925,0.122,128.47,55.0,1
13142,Kolkata,Industrial,3.5,13.9,257.0,39.0,1.85,Storm,0.94,20.5,88.6,6.4,High,14,Wednesday,0,0,11.2,19.4,0.517,0.433,128.69,52.0,1
13143,Hyderabad,South,3.6,10.5,250.0,33.0,1.52,Light Rain,0.29,26.6,61.3,7.1,Low,11,Saturday,1,0,14.4,23.5,0.969,0.119,105.16,29.0,1
13144,Bangalore,Airport,7.3,33.8,329.0,60.0,1.0,Clear,0.0,30.7,91.3,6.6,High,10,Saturday,1,0,11.4,23.2,0.786,0.119,132.38,44.0,0
13145,Delhi,South,2.0,5.9,233.0,32.0,1.13,Cloudy,0.0,29.7,41.9,6.2,Medium,9,Thursday,0,0,17.0,21.2,0.738,0.045,87.42,0.0,0
13146,Delhi,South,1.2,8.3,155.0,24.0,1.3,Clear,0.04,31.2,32.4,3.0,High,9,Saturday,1,0,11.3,17.2,0.713,0.049,65.3,39.0,0
13147,Kolkata,South,3.5,20.3,236.0,41.0,1.3,Clear,0.09,32.2,62.0,3.2,Very High,6,Tuesday,0,0,14.2,21.2,0.818,0.32,105.22,59.0,0
13148,Hyderabad,Industrial,7.8,32.3,201.0,67.0,2.26,Clear,0.0,25.4,68.3,11.1,Very High,22,Monday,0,0,18.0,15.7,0.729,0.238,195.64,81.0,1
13149,Pune,Airport,5.2,21.1,236.0,45.0,1.77,Cloudy,0.09,27.6,63.8,3.1,Very High,22,Friday,0,0,14.1,18.1,0.697,0.16,131.57,48.0,0
13150,Bangalore,East,7.5,36.4,381.0,49.0,1.06,Cloudy,0.01,25.4,72.3,11.5,Medium,4,Wednesday,0,0,10.4,31.4,0.973,0.132,135.76,52.0,0
13151,Hyderabad,South,1.3,9.8,134.0,26.0,1.21,Clear,0.08,33.5,53.0,8.4,Very High,22,Saturday,1,0,12.2,22.3,0.872,0.08,60.94,47.0,0
13152,Delhi,East,5.4,21.5,267.0,39.0,2.4,Heavy Rain,0.75,22.7,38.7,5.6,Low,11,Friday,0,1,14.2,22.0,0.901,0.119,152.34,43.0,1
13153,Chennai,South,6.6,31.5,131.0,42.0,1.14,Heavy Rain,0.82,21.9,48.2,4.5,Low,23,Monday,0,0,9.4,25.0,0.975,0.236,76.7,61.0,1
13154,Bangalore,Industrial,2.0,12.0,155.0,30.0,2.01,Heavy Rain,0.83,37.1,34.7,13.7,Low,22,Wednesday,0,0,10.4,23.6,0.775,0.169,94.4,35.0,0
13155,Bangalore,South,7.5,38.1,537.0,56.0,1.26,Cloudy,0.03,34.9,34.6,10.1,Low,2,Thursday,0,0,12.8,19.8,0.714,0.082,188.7,40.0,0
