order_id,city,zone,distance_km,estimated_time_min,order_value,base_delivery_fee,surge_multiplier,weather,rain_intensity,temperature,humidity,wind_speed,traffic_level,hour_of_day,day_of_week,is_weekend,festival_flag,restaurant_prep_time,historical_rider_speed,historical_acceptance_rate_zone,historical_cancel_rate_zone,delivery_revenue
10641,Delhi,Central,1.5,10.0,594.0,28.0,2.16,Cloudy,0.1,40.0,59.2,3.0,Medium,13,Tuesday,0,0,17.7,26.0,0.838,0.023,191.16
10642,Hyderabad,South,8.4,32.0,124.0,69.0,1.03,Clear,0.11,37.6,91.9,5.7,Medium,2,Friday,0,0,14.7,20.4,0.802,0.034,98.35
10643,Kolkata,West,6.4,25.2,116.0,44.0,1.08,Fog,0.16,37.7,53.1,11.4,High,3,Thursday,0,0,9.6,24.8,0.741,0.05,73.04
10644,Kolkata,South,1.1,10.8,329.0,24.0,2.12,Clear,0.15,32.2,66.4,7.9,High,19,Thursday,0,0,24.9,27.2,0.797,0.141,123.26
10645,Hyderabad,South,2.3,12.4,209.0,29.0,1.23,Clear,0.11,26.3,93.6,16.4,High,19,Wednesday,0,1,12.2,19.9,0.885,0.131,81.65
10646,Mumbai,Central,2.3,11.4,220.0,28.0,1.9,Clear,0.03,24.5,42.6,9.5,Medium,14,Wednesday,0,0,20.8,30.1,0.681,0.031,101.6
10647,Mumbai,Central,8.9,44.3,189.0,69.0,1.22,Fog,0.15,22.8,58.7,1.8,Very High,1,Thursday,0,0,19.3,29.3,0.672,0.26,125.76
10648,Delhi,East,1.4,11.4,448.0,26.0,2.37,Storm,0.98,29.3,71.5,5.5,Medium,12,Monday,0,0,18.7,22.4,0.722,0.101,160.18
10649,Kolkata,North,5.5,28.8,410.0,44.0,1.23,Clear,0.13,34.9,68.0,7.7,Low,18,Saturday,1,0,12.7,17.2,0.898,0.169,144.32
10650,Bangalore,Central,3.2,11.7,162.0,33.0,2.1,Fog,0.18,20.5,77.1,7.6,Very High,12,Saturday,1,0,15.4,20.3,0.954,0.153,104.94
10651,Kolkata,East,7.0,19.8,392.0,52.0,1.24,Light Rain,0.29,31.4,88.7,17.6,Low,18,Friday,0,0,13.0,26.6,0.833,0.302,150.72
10652,Delhi,North,4.6,22.2,100.0,43.0,1.26,Clear,0.08,21.7,52.8,9.3,Low,23,Monday,0,0,19.2,26.6,0.639,0.141,76.18
10653,Delhi,Industrial,13.8,60.1,184.0,83.0,1.49,Cloudy,0.0,26.7,67.9,6.6,High,12,Tuesday,0,0,15.1,25.8,0.939,0.14,164.15
10654,Bangalore,Airport,2.4,14.6,243.0,32.0,1.02,Cloudy,0.0,37.7,55.6,11.7,Low,7,Thursday,0,0,10.4,17.3,0.701,0.092,86.1
10655,Delhi,East,1.4,7.0,341.0,28.0,1.26,Clear,0.14,39.2,31.0,13.3,Medium,9,Wednesday,0,0,17.4,17.5,0.871,0.191,110.3
10656,Delhi,Central,4.3,17.3,225.0,35.0,2.28,Light Rain,0.35,29.9,57.5,2.4,Very High,14,Thursday,0,0,8.7,15.5,0.641,0.027,129.3
10657,Pune,Central,4.6,19.4,128.0,35.0,2.31,Cloudy,0.0,32.9,33.9,3.2,Low,21,Wednesday,0,0,7.9,23.4,0.758,0.042,109.01
10658,Hyderabad,Central,10.3,50.7,232.0,54.0,1.05,Fog,0.17,32.0,32.9,4.6,Low,5,Monday,0,1,11.7,19.6,0.692,0.24,107.74
10659,Delhi,West,6.9,41.5,157.0,54.0,1.1,Clear,0.0,42.8,44.6,7.5,Low,6,Thursday,0,0,5.1,24.0,0.962,0.135,93.94
10660,Chennai,North,4.7,22.7,146.0,43.0,1.04,Light Rain,0.44,26.1,68.8,22.7,High,0,Tuesday,0,0,17.8,19.1,0.887,0.169,76.84
10661,Pune,North,4.1,16.1,127.0,37.0,1.21,Light Rain,0.3,38.4,39.2,7.1,High,21,Wednesday,0,0,18.1,17.3,0.616,0.188,72.71
10662,Hyderabad,Suburban,5.0,18.6,316.0,41.0,1.52,Clear,0.02,32.6,47.7,5.0,High,12,Monday,0,0,8.7,20.3,0.624,0.313,131.84
10663,Mumbai,Central,2.2,9.3,123.0,33.0,1.13,Clear,0.03,30.0,35.7,3.7,Medium,16,Sunday,1,0,11.1,29.6,0.775,0.113,64.35
10664,Delhi,East,3.4,22.0,269.0,31.0,2.25,Cloudy,0.08,23.9,90.2,2.8,Medium,14,Thursday,0,0,9.1,22.9,0.805,0.036,128.93
10665,Bangalore,Central,1.6,13.8,178.0,28.0,1.17,Fog,0.08,34.8,84.9,4.8,Low,10,Tuesday,0,0,11.5,20.1,0.825,0.087,71.92
10666,Chennai,Airport,3.5,15.1,176.0,33.0,1.25,Cloudy,0.0,29.4,56.8,4.6,High,10,Tuesday,0,0,5.5,16.2,0.757,0.057,79.97
10667,Mumbai,Industrial,5.0,14.3,350.0,35.0,1.25,Cloudy,0.12,23.1,30.6,6.4,Very High,2,Friday,0,0,9.7,24.4,0.903,0.134,120.75
10668,Mumbai,North,4.8,19.2,349.0,42.0,1.03,Cloudy,0.11,38.9,50.0,4.5,High,9,Friday,0,0,14.4,21.6,0.904,0.015,120.04
10669,Bangalore,East,11.5,58.2,254.0,62.0,1.27,Clear,0.0,28.2,70.8,8.6,Medium,9,Wednesday,0,0,13.6,20.6,0.965,0.056,134.62
10670,Mumbai,South,6.8,28.3,116.0,47.0,2.19,Cloudy,0.0,19.1,80.1,2.6,Medium,14,Friday,0,0,13.9,31.6,0.844,0.153,128.45
10671,Kolkata,North,7.7,32.5,203.0,63.0,1.06,Heavy Rain,0.67,24.5,49.3,7.2,Medium,4,Tuesday,0,0,11.2,26.9,0.847,0.035,111.44
10672,Delhi,East,5.4,28.0,404.0,51.0,1.11,Cloudy,0.03,27.9,68.0,7.6,Very High,3,Tuesday,0,0,18.5,24.5,0.911,0.212,145.49
10673,Mumbai,Airport,2.7,11.9,146.0,34.0,1.16,Fog,0.03,26.4,36.5,6.3,Low,10,Wednesday,0,0,28.2,26.3,0.785,0.051,71.56
10674,Chennai,North,2.8,13.5,193.0,34.0,1.18,Storm,1.0,29.8,88.7,1.9,High,6,Saturday,1,0,13.6,14.1,0.84,0.023,82.58
10675,Hyderabad,Suburban,4.0,13.8,133.0,34.0,1.14,Heavy Rain,0.66,26.0,54.4,24.7,Low,23,Tuesday,0,0,8.2,24.4,0.794,0.007,68.02
10676,Bangalore,Central,2.8,15.1,340.0,30.0,1.08,Clear,0.0,26.5,60.0,9.2,Medium,7,Tuesday,0,0,9.3,22.9,0.669,0.004,107.2
10677,Delhi,East,10.2,31.7,411.0,61.0,1.17,Light Rain,0.26,16.1,74.1,2.6,Very High,6,Thursday,0,1,5.0,17.8,0.677,0.022,161.79
10678,Delhi,Airport,2.9,13.6,226.0,29.0,1.89,Clear,0.0,28.3,83.3,2.9,High,13,Thursday,0,0,9.3,22.4,0.76,0.065,104.53
10679,Mumbai,East,2.7,12.3,231.0,35.0,1.05,Light Rain,0.36,23.0,91.5,14.3,Medium,0,Wednesday,0,0,7.2,24.3,0.694,0.164,87.57
10680,Mumbai,South,4.4,21.1,158.0,34.0,2.2,Cloudy,0.05,24.5,57.4,6.1,Low,13,Monday,0,0,8.6,29.0,0.898,0.167,109.56
10681,Hyderabad,West,5.4,31.7,291.0,50.0,1.09,Heavy Rain,0.67,34.9,31.6,4.0,Low,2,Wednesday,0,1,14.8,25.0,0.848,0.182,118.52
10682,Bangalore,Central,4.3,14.6,224.0,40.0,1.18,Clear,0.0,24.9,60.6,3.6,Medium,16,Tuesday,0,0,9.1,21.3,0.738,0.088,96.48
10683,Mumbai,Central,9.9,42.1,129.0,63.0,2.04,Clear,0.03,26.6,47.2,4.6,High,11,Thursday,0,0,10.5,22.3,0.637,0.153,156.9
10684,Delhi,Industrial,8.5,24.6,267.0,50.0,2.45,Clear,0.03,23.5,81.3,14.4,Low,22,Monday,0,0,8.9,21.2,0.781,0.173,181.24
10685,Mumbai,Industrial,12.5,61.4,259.0,60.0,1.22,Fog,0.14,33.8,43.4,9.7,Medium,3,Saturday,1,0,7.1,15.4,0.909,0.132,130.18
10686,Delhi,East,6.6,33.9,273.0,51.0,1.26,Light Rain,0.35,34.9,37.3,8.3,Very High,9,Thursday,0,0,13.0,20.0,0.631,0.068,124.32
10687,Delhi,Airport,3.7,21.1,304.0,33.0,1.3,Clear,0.1,31.5,49.7,6.5,Medium,1,Saturday,1,0,14.8,27.9,0.941,0.073,109.78
10688,Mumbai,East,8.0,31.1,115.0,46.0,1.19,Cloudy,0.0,21.3,49.1,15.1,Very High,18,Monday,0,0,10.1,20.0,0.762,0.187,80.04
10689,Mumbai,Airport,6.7,38.4,296.0,41.0,1.04,Fog,0.06,22.4,75.4,11.5,Very High,16,Sunday,1,0,7.5,9.7,0.799,0.165,107.76
10690,Chennai,Airport,2.3,11.6,275.0,27.0,1.11,Heavy Rain,0.75,29.0,81.4,40.5,Medium,8,Saturday,1,0,21.2,22.0,0.749,0.079,90.47
10691,Bangalore,Central,1.8,13.3,219.0,29.0,1.19,Clear,0.0,26.9,55.4,9.5,High,17,Friday,0,0,32.4,17.7,0.731,0.037,82.69
10692,Bangalore,West,1.5,10.5,130.0,28.0,1.18,Cloudy,0.15,23.5,91.3,7.7,Low,3,Tuesday,0,0,9.4,22.9,0.746,0.055,61.64
10693,Delhi,Central,4.0,25.6,209.0,42.0,1.14,Clear,0.09,38.3,59.5,2.2,Low,23,Wednesday,0,0,17.1,8.0,0.872,0.205,93.86
10694,Chennai,Central,6.9,38.2,243.0,53.0,1.3,Heavy Rain,0.7,33.2,50.9,4.0,Low,14,Saturday,1,0,10.2,30.0,0.734,0.15,122.36
10695,Chennai,Airport,4.3,19.6,115.0,37.0,1.6,Fog,0.14,25.7,55.9,15.7,Low,22,Wednesday,0,0,17.7,24.3,0.772,0.202,84.5
10696,Mumbai,South,3.0,18.3,159.0,29.0,1.28,Light Rain,0.4,36.3,63.0,14.6,Medium,9,Friday,0,0,14.4,21.9,0.552,0.186,72.1
10697,Delhi,Airport,8.2,40.4,223.0,69.0,1.28,Cloudy,0.08,23.0,75.9,8.1,Low,8,Wednesday,0,0,15.3,32.1,0.896,0.197,137.38
10698,Hyderabad,Industrial,3.1,13.0,189.0,32.0,1.26,Heavy Rain,0.78,30.9,93.6,7.6,Medium,23,Saturday,1,0,18.7,20.6,0.893,0.124,81.9
10699,Chennai,North,10.5,53.3,220.0,69.0,1.1,Cloudy,0.0,30.3,89.9,6.6,Low,7,Wednesday,0,0,7.0,25.0,0.787,0.091,124.3
10700,Chennai,North,4.7,21.6,100.0,36.0,1.04,Clear,0.04,39.7,68.2,5.8,Medium,4,Friday,0,0,16.7,15.0,0.699,0.031,59.44
10701,Hyderabad,Airport,3.5,19.9,140.0,33.0,1.18,Clear,0.1,26.6,84.0,10.5,Medium,17,Thursday,0,0,8.8,27.3,0.684,0.033,69.74
10702,Pune,South,10.5,53.7,109.0,71.0,1.61,Heavy Rain,0.66,22.9,82.4,11.4,High,12,Sunday,1,0,24.4,18.4,0.847,0.337,138.29
10703,Jaipur,West,7.5,25.3,438.0,44.0,2.41,Cloudy,0.07,31.9,36.8,19.7,Medium,13,Wednesday,0,0,7.7,20.9,0.892,0.124,202.4
10704,Delhi,Airport,13.2,51.6,162.0,86.0,1.23,Heavy Rain,0.78,26.9,61.4,9.3,Medium,1,Thursday,0,0,9.4,19.4,0.914,0.023,141.42
10705,Chennai,North,3.5,17.7,463.0,37.0,1.25,Light Rain,0.32,22.4,78.2,23.3,Very High,15,Monday,0,0,8.6,23.3,0.859,0.19,148.11
10706,Chennai,East,7.9,36.2,221.0,66.0,1.22,Heavy Rain,0.82,29.0,34.9,10.6,Medium,15,Saturday,1,0,27.9,30.6,0.615,0.172,129.14
10707,Mumbai,North,2.0,14.4,100.0,28.0,1.21,Clear,0.01,29.2,66.5,17.3,High,10,Sunday,1,0,16.4,18.9,0.605,0.298,55.88
10708,Kolkata,Central,3.7,19.0,295.0,35.0,1.04,Fog,0.11,34.7,89.2,2.8,Medium,1,Tuesday,0,0,22.0,25.0,0.904,0.08,101.3
10709,Jaipur,West,6.4,33.1,190.0,53.0,1.25,Clear,0.0,31.5,53.7,31.8,Very High,17,Tuesday,0,0,12.3,15.2,0.695,0.106,108.05
10710,Chennai,Industrial,4.3,19.4,229.0,36.0,2.37,Heavy Rain,0.66,30.2,63.8,3.7,High,12,Tuesday,0,0,11.8,20.9,0.878,0.251,135.7
10711,Chennai,South,6.4,25.5,241.0,56.0,1.1,Clear,0.04,28.5,88.2,9.1,Medium,23,Sunday,1,0,16.0,24.8,0.687,0.188,114.62
10712,Chennai,Suburban,3.8,22.6,226.0,38.0,1.21,Light Rain,0.28,26.3,76.3,8.1,High,4,Thursday,0,0,17.4,11.0,0.938,0.009,95.7
10713,Mumbai,East,8.3,25.7,113.0,58.0,1.06,Cloudy,0.12,34.1,89.1,12.0,Medium,4,Tuesday,0,0,7.0,18.2,0.582,0.04,86.34
10714,Mumbai,South,3.1,21.7,260.0,37.0,1.2,Storm,1.0,30.1,59.5,9.9,High,15,Wednesday,0,0,8.5,18.4,0.8,0.038,101.6
10715,Kolkata,Industrial,8.8,27.8,197.0,59.0,1.89,Clear,0.04,26.8,63.2,10.7,Medium,21,Saturday,1,0,13.0,20.9,0.921,0.257,154.85
10716,Pune,South,4.7,21.1,200.0,37.0,1.21,Light Rain,0.31,29.3,57.0,5.0,High,0,Monday,0,0,15.1,20.4,0.671,0.104,88.77
10717,Pune,Industrial,11.0,59.6,267.0,63.0,1.1,Storm,1.0,26.3,54.0,1.7,Very High,1,Wednesday,0,0,7.5,27.7,0.511,0.133,128.04
10718,Bangalore,Airport,6.7,27.0,361.0,59.0,1.67,Cloudy,0.02,36.4,62.8,7.0,Low,11,Monday,0,0,16.8,15.1,0.923,0.082,177.95
10719,Delhi,West,3.7,23.4,121.0,35.0,1.15,Clear,0.06,31.1,68.6,5.1,Medium,2,Friday,0,0,6.6,12.2,0.605,0.26,66.87
10720,Bangalore,East,3.7,14.9,145.0,40.0,1.2,Light Rain,0.33,28.6,87.4,14.2,High,7,Thursday,0,0,7.2,22.5,0.614,0.289,79.9
10721,Pune,South,5.4,30.8,159.0,44.0,1.94,Cloudy,0.12,34.5,89.7,21.2,Medium,22,Thursday,0,0,7.3,27.8,0.819,0.051,120.34
10722,Bangalore,North,7.0,35.9,130.0,53.0,1.27,Light Rain,0.35,20.0,88.3,13.3,Very High,20,Thursday,0,0,20.0,26.6,0.782,0.204,95.91
10723,Delhi,East,10.6,33.9,578.0,55.0,1.29,Cloudy,0.1,28.6,82.5,16.0,High,10,Monday,0,0,14.1,27.5,0.799,0.025,198.11
10724,Hyderabad,Industrial,3.0,20.5,312.0,36.0,1.88,Clear,0.0,31.8,53.7,12.3,Medium,22,Tuesday,0,0,7.7,25.3,0.893,0.195,136.32
10725,Mumbai,Central,13.8,46.0,202.0,89.0,1.07,Storm,0.88,36.0,75.0,6.1,High,18,Wednesday,0,0,10.0,30.1,0.941,0.168,139.67
10726,Bangalore,Airport,2.3,10.7,262.0,33.0,1.88,Clear,0.14,23.0,35.2,4.3,Medium,14,Saturday,1,0,14.2,17.5,0.869,0.315,119.68
10727,Delhi,Suburban,1.5,9.8,377.0,29.0,1.1,Clear,0.13,33.6,43.5,4.7,High,3,Monday,0,0,13.6,15.4,0.839,0.391,114.84
10728,Delhi,Airport,5.3,23.7,344.0,36.0,1.0,Cloudy,0.06,28.2,72.9,2.9,Low,10,Wednesday,0,0,12.6,30.2,0.666,0.178,111.68
10729,Mumbai,North,4.1,20.9,142.0,41.0,1.07,Fog,0.1,36.8,75.8,4.4,Very High,0,Monday,0,0,18.2,23.9,0.793,0.137,75.11
10730,Pune,North,6.5,34.7,661.0,58.0,1.26,Clear,0.0,27.4,90.2,10.8,Low,0,Saturday,1,0,12.6,27.8,0.782,0.009,218.5
10731,Mumbai,Industrial,12.8,57.3,213.0,81.0,1.01,Fog,0.04,44.2,85.6,3.6,Medium,7,Friday,0,0,20.9,22.4,0.853,0.041,128.67
10732,Mumbai,Central,2.6,15.8,275.0,34.0,1.09,Clear,0.14,22.9,52.9,3.1,Low,15,Thursday,0,0,13.1,27.6,0.585,0.106,97.56
10733,Mumbai,Industrial,4.1,22.2,269.0,43.0,1.14,Clear,0.0,27.3,54.6,6.9,Medium,6,Tuesday,0,0,7.9,21.0,0.883,0.048,108.2
10734,Delhi,South,14.2,66.2,178.0,86.0,1.27,Fog,0.16,42.0,43.0,7.3,High,3,Monday,0,0,10.3,20.0,0.698,0.19,148.38
10735,Bangalore,Suburban,5.7,26.6,452.0,46.0,1.21,Cloudy,0.12,21.7,92.7,3.5,Medium,0,Saturday,1,0,6.4,24.3,0.943,0.217,155.1
10736,Bangalore,Airport,2.3,9.1,204.0,33.0,1.05,Light Rain,0.37,26.1,91.8,16.1,Medium,7,Wednesday,0,1,7.1,17.4,0.653,0.234,79.53
10737,Delhi,Suburban,7.6,35.9,327.0,65.0,1.01,Light Rain,0.36,36.6,30.3,4.9,High,18,Friday,0,0,13.7,15.8,0.76,0.022,137.59
10738,Delhi,Airport,2.2,10.6,174.0,30.0,1.19,Cloudy,0.02,29.8,31.1,7.9,Low,10,Saturday,1,0,13.8,25.0,0.795,0.246,73.98
10739,Bangalore,East,3.3,14.7,400.0,34.0,1.05,Light Rain,0.28,35.7,54.2,9.3,Medium,4,Friday,0,0,19.4,25.4,0.911,0.091,123.7
10740,Jaipur,South,3.1,21.2,206.0,34.0,1.29,Fog,0.11,42.0,53.1,7.9,High,3,Saturday,1,1,17.7,21.2,0.841,0.096,89.18
10741,Kolkata,Industrial,9.6,30.9,311.0,54.0,1.1,Light Rain,0.44,29.5,32.8,7.2,Medium,5,Friday,0,0,12.9,30.0,0.719,0.051,127.82
10742,Mumbai,South,8.3,22.3,283.0,66.0,1.2,Fog,0.12,32.3,58.4,3.5,High,3,Wednesday,0,0,5.0,25.8,0.871,0.106,141.46
10743,Mumbai,South,6.7,23.5,335.0,48.0,1.05,Clear,0.09,38.2,30.7,3.9,Medium,2,Tuesday,0,0,14.5,21.4,0.727,0.108,124.1
10744,Mumbai,East,11.9,46.9,322.0,75.0,1.14,Clear,0.0,28.9,38.3,10.0,Very High,10,Tuesday,0,0,12.7,15.5,0.71,0.365,156.34
10745,Mumbai,Suburban,2.5,17.5,393.0,29.0,1.01,Light Rain,0.3,36.2,65.0,2.5,Medium,6,Saturday,1,0,15.4,23.6,0.969,0.129,115.75
10746,Kolkata,Industrial,1.8,11.6,444.0,27.0,1.56,Fog,0.2,32.2,38.2,32.2,Medium,12,Friday,0,0,9.3,23.2,0.961,0.177,139.8
10747,Jaipur,Airport,8.3,37.0,527.0,57.0,1.0,Fog,0.12,34.1,39.0,16.5,Very High,4,Tuesday,0,0,9.6,24.3,0.848,0.122,172.94
10748,Mumbai,West,1.1,11.3,185.0,26.0,1.01,Clear,0.02,39.1,58.6,19.5,High,7,Tuesday,0,0,16.6,22.7,0.946,0.081,66.96
10749,Chennai,Airport,2.4,19.0,301.0,34.0,1.78,Cloudy,0.03,29.2,73.6,14.2,Medium,12,Tuesday,0,0,14.5,21.2,0.851,0.017,126.74
10750,Hyderabad,Central,4.9,14.8,159.0,39.0,1.04,Cloudy,0.11,11.2,90.7,35.4,Medium,10,Thursday,0,0,15.4,19.9,0.793,0.132,75.54
10751,Delhi,Industrial,8.2,27.4,368.0,67.0,1.06,Clear,0.03,31.3,94.0,7.4,High,2,Friday,0,0,8.0,19.0,0.803,0.068,151.98
10752,Pune,Suburban,3.5,18.3,250.0,38.0,1.19,Storm,0.93,25.5,64.7,16.8,Medium,17,Tuesday,0,0,10.8,20.4,0.926,0.29,100.22
10753,Jaipur,North,14.4,71.7,163.0,64.0,1.45,Light Rain,0.28,35.8,45.2,18.0,Medium,11,Thursday,0,0,10.4,18.9,0.889,0.063,128.66
10754,Hyderabad,North,1.9,5.2,244.0,29.0,1.23,Fog,0.04,29.7,67.5,5.0,Medium,23,Monday,0,0,17.6,20.0,0.874,0.005,89.35
10755,Chennai,Industrial,2.9,13.8,319.0,34.0,1.19,Cloudy,0.06,48.0,76.5,2.4,Medium,6,Tuesday,0,1,19.3,22.0,0.803,0.041,110.64
10756,Hyderabad,East,4.3,21.4,363.0,34.0,1.13,Clear,0.15,26.3,71.7,3.6,High,4,Tuesday,0,0,11.3,29.6,0.74,0.077,118.28
10757,Delhi,South,4.5,21.9,297.0,42.0,1.04,Cloudy,0.09,29.3,76.0,4.7,Medium,8,Sunday,1,1,6.0,19.2,0.964,0.069,109.02
10758,Kolkata,West,4.9,30.9,129.0,35.0,1.13,Cloudy,0.0,21.6,72.9,5.4,Low,4,Tuesday,0,0,10.1,24.5,0.955,0.254,67.93
10759,Delhi,Industrial,2.3,14.8,191.0,30.0,1.22,Light Rain,0.41,30.2,52.6,15.4,Medium,6,Monday,0,0,9.0,8.0,0.535,0.249,78.62
10760,Mumbai,West,8.3,27.5,348.0,51.0,1.12,Clear,0.06,27.4,41.3,2.4,High,2,Friday,0,0,8.9,22.4,0.768,0.011,133.68
10761,Pune,South,3.5,20.0,154.0,40.0,1.25,Cloudy,0.07,20.9,78.9,1.4,Very High,16,Friday,0,0,17.8,20.8,0.916,0.227,83.88
10762,Delhi,Suburban,3.3,15.7,224.0,35.0,1.19,Cloudy,0.03,30.4,41.9,1.3,Low,16,Thursday,0,0,13.1,15.2,0.691,0.07,90.93
10763,Mumbai,Industrial,1.7,12.9,645.0,29.0,1.16,Cloudy,0.01,24.0,38.0,14.0,Medium,10,Tuesday,0,1,14.8,15.5,0.816,0.133,175.54
10764,Delhi,North,2.4,16.0,210.0,32.0,1.15,Light Rain,0.41,34.3,55.9,2.2,Medium,16,Sunday,1,0,9.3,17.8,0.546,0.016,83.0
10765,Delhi,West,4.1,28.0,626.0,33.0,2.25,Clear,0.09,32.7,54.2,37.3,High,12,Sunday,1,0,10.4,29.9,0.898,0.024,211.97
10766,Kolkata,West,3.7,18.6,204.0,33.0,1.27,Heavy Rain,0.71,29.6,76.0,9.2,Low,7,Thursday,0,0,10.2,17.8,0.591,0.176,86.79
10767,Delhi,Central,4.5,27.0,215.0,34.0,1.26,Clear,0.0,22.3,82.6,28.7,Very High,5,Sunday,1,0,13.0,22.5,0.823,0.098,90.14
10768,Chennai,Airport,2.6,11.2,450.0,29.0,2.41,Clear,0.0,17.5,84.1,9.1,High,19,Wednesday,0,0,11.2,19.8,0.615,0.198,168.89
10769,Kolkata,North,2.0,11.0,766.0,30.0,1.1,Cloudy,0.0,36.3,45.8,5.3,Medium,10,Sunday,1,0,16.1,18.7,0.861,0.086,201.52
10770,Hyderabad,North,5.2,31.0,154.0,51.0,1.05,Light Rain,0.35,28.9,68.1,9.3,Medium,17,Monday,0,0,14.5,14.8,0.784,0.342,87.43
10771,Delhi,Airport,7.8,29.1,162.0,48.0,1.1,Cloudy,0.14,23.9,76.2,1.6,High,6,Tuesday,0,0,16.3,24.2,0.963,0.011,88.44
10772,Mumbai,West,5.3,17.7,239.0,44.0,2.15,Clear,0.0,20.8,50.9,4.1,High,21,Monday,0,0,10.2,24.0,0.763,0.315,147.18
10773,Mumbai,Airport,6.6,30.6,225.0,57.0,2.4,Light Rain,0.27,29.1,55.5,16.1,Medium,21,Thursday,0,0,9.9,17.8,0.815,0.137,186.3
10774,Mumbai,Industrial,1.8,12.7,151.0,26.0,1.06,Clear,0.02,33.1,94.1,13.6,Low,18,Sunday,1,0,8.2,20.3,0.818,0.218,60.78
10775,Bangalore,Suburban,13.7,65.2,229.0,80.0,2.19,Clear,0.07,27.2,77.9,11.3,High,13,Saturday,1,0,8.7,22.0,0.906,0.167,225.58
10776,Mumbai,Central,1.5,11.0,380.0,27.0,1.15,Cloudy,0.02,26.7,48.9,11.0,Medium,6,Thursday,0,0,9.6,20.2,0.854,0.039,114.65
10777,Mumbai,West,1.0,6.9,309.0,23.0,1.03,Cloudy,0.05,22.5,86.6,8.7,Medium,1,Thursday,0,0,10.1,25.2,0.898,0.075,91.67
10778,Mumbai,Suburban,7.7,22.9,472.0,60.0,1.18,Cloudy,0.02,32.6,46.0,11.0,High,16,Monday,0,0,5.3,20.6,0.751,0.138,174.64
10779,Mumbai,Industrial,4.5,20.0,100.0,38.0,1.23,Clear,0.0,34.8,78.4,15.1,Medium,9,Sunday,1,0,9.0,20.8,0.924,0.058,68.74
10780,Delhi,East,2.0,14.1,290.0,31.0,1.16,Light Rain,0.36,33.8,47.7,2.2,Medium,2,Sunday,1,0,10.3,31.0,0.763,0.032,99.76
10781,Delhi,Central,7.1,30.0,200.0,60.0,1.72,Fog,0.09,26.5,61.9,22.7,Low,11,Thursday,0,0,9.2,16.4,0.88,0.026,147.2
10782,Delhi,East,5.8,28.1,238.0,47.0,1.3,Clear,0.0,29.0,86.2,4.0,High,14,Tuesday,0,0,17.8,22.6,0.69,0.013,113.46
10783,Hyderabad,Airport,6.8,22.2,220.0,48.0,1.04,Storm,0.96,27.1,91.8,10.5,Low,2,Saturday,1,0,14.2,22.0,0.854,0.301,98.32
10784,Bangalore,West,3.6,17.7,445.0,37.0,1.08,Fog,0.04,26.7,74.1,26.6,Medium,7,Saturday,1,0,7.5,22.3,0.662,0.009,137.86
10785,Delhi,Airport,2.5,15.0,111.0,33.0,1.22,Heavy Rain,0.72,23.7,84.7,15.5,Medium,16,Tuesday,0,0,20.5,18.4,0.957,0.379,64.68
10786,Mumbai,Central,5.6,29.8,422.0,49.0,1.82,Light Rain,0.37,28.5,58.9,10.7,Medium,22,Wednesday,0,0,5.8,25.0,0.917,0.034,182.02
10787,Mumbai,North,11.9,51.4,111.0,62.0,1.28,Clear,0.0,39.1,86.3,6.3,Medium,5,Thursday,0,0,8.6,33.8,0.702,0.271,103.78
10788,Bangalore,East,3.4,15.5,272.0,36.0,1.15,Storm,1.0,35.0,51.6,3.3,Low,15,Tuesday,0,0,9.1,18.7,0.78,0.035,101.24
10789,Mumbai,Central,6.7,28.6,104.0,56.0,1.2,Clear,0.0,30.9,42.1,5.3,Low,8,Wednesday,0,0,33.3,20.2,0.841,0.122,90.08
10790,Kolkata,Suburban,3.5,15.1,647.0,33.0,1.48,Cloudy,0.01,24.1,71.2,3.7,Medium,12,Saturday,1,0,6.8,18.2,0.838,0.051,191.18
10791,Chennai,Suburban,4.0,20.5,189.0,33.0,1.2,Fog,0.06,21.2,50.7,12.3,High,2,Monday,0,0,22.0,17.6,0.894,0.1,81.18
10792,Pune,Industrial,4.5,21.2,191.0,42.0,1.12,Light Rain,0.29,32.6,47.5,8.7,Low,5,Saturday,1,0,10.4,25.6,0.777,0.039,89.06
10793,Pune,Industrial,5.2,30.1,414.0,41.0,1.18,Light Rain,0.33,27.1,69.6,7.1,Medium,15,Sunday,1,0,13.5,12.8,0.806,0.069,139.46
10794,Mumbai,Suburban,9.0,33.0,252.0,66.0,2.13,Clear,0.08,41.2,33.3,6.3,Low,21,Monday,0,0,14.4,26.7,0.808,0.282,196.02
10795,Hyderabad,Industrial,7.6,27.1,229.0,55.0,2.28,Fog,0.08,35.0,46.8,4.8,High,13,Tuesday,0,0,6.1,21.4,0.885,0.098,175.78
10796,Hyderabad,Industrial,1.9,13.5,344.0,31.0,1.15,Clear,0.02,35.0,74.6,7.8,Medium,17,Friday,0,0,10.0,8.3,0.864,0.229,111.33
10797,Delhi,South,5.2,23.4,457.0,43.0,1.04,Heavy Rain,0.77,27.8,94.2,2.0,High,0,Monday,0,0,7.6,22.2,0.88,0.185,145.26
10798,Mumbai,North,2.5,7.9,225.0,32.0,1.14,Cloudy,0.04,33.3,57.7,3.8,High,9,Sunday,1,0,13.6,27.2,0.9,0.275,85.98
